game,price,link,release_date,game_type,image
Senren＊Banka,฿419.00,https://store.steampowered.com/app/1144400/SenrenBanka/?snr=1_7_7_240_150_1,"14 Feb, 2020",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1144400/capsule_sm_120.jpg?t=1651692974
Flowers -Le volume sur ete-,฿289.00,https://store.steampowered.com/app/858940/Flowers_Le_volume_sur_ete/?snr=1_7_7_240_150_1,"26 Jul, 2018",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/858940/capsule_sm_120.jpg?t=1599555440
Monster Prom 3: Monster Roadtrip,฿188.10,https://store.steampowered.com/app/1665190/Monster_Prom_3_Monster_Roadtrip/?snr=1_7_7_240_150_1,"21 Oct, 2022",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1665190/capsule_sm_120.jpg?t=1666778991
Dialtown: Phone Dating Sim,฿262.97,https://store.steampowered.com/app/1035990/Dialtown_Phone_Dating_Sim/?snr=1_7_7_240_150_1,"14 Feb, 2022",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1035990/capsule_sm_120.jpg?t=1657075127
Stardew Valley,฿315.00,https://store.steampowered.com/app/413150/Stardew_Valley/?snr=1_7_7_240_150_1,"26 Feb, 2016",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/413150/capsule_sm_120.jpg?t=1666917466
ATRI -My Dear Moments-,฿303.00,https://store.steampowered.com/app/1230140/ATRI_My_Dear_Moments/?snr=1_7_7_240_150_1,"18 Jun, 2020",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1230140/capsule_sm_120.jpg?t=1602740963
Our Life: Beginnings & Always,Free To Play,https://store.steampowered.com/app/1129190/Our_Life_Beginnings__Always/?snr=1_7_7_240_150_1,"16 Nov, 2020",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1129190/capsule_sm_120.jpg?t=1667080686
Neon White,฿339.00,https://store.steampowered.com/app/1533420/Neon_White/?snr=1_7_7_240_150_1,"16 Jun, 2022",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1533420/capsule_sm_120.jpg?t=1660855488
CLANNAD,฿344.25,https://store.steampowered.com/app/324160/CLANNAD/?snr=1_7_7_240_150_1,"23 Nov, 2015",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/324160/capsule_sm_120.jpg?t=1656892378
Monster Prom 2: Monster Camp,฿125.40,https://store.steampowered.com/app/1140270/Monster_Prom_2_Monster_Camp/?snr=1_7_7_240_150_1,"23 Oct, 2020",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1140270/capsule_sm_120.jpg?t=1667212556
Aokana - Four Rhythms Across the Blue,฿419.00,https://store.steampowered.com/app/1044620/Aokana__Four_Rhythms_Across_the_Blue/?snr=1_7_7_240_150_1,"27 Sep, 2019",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1044620/capsule_sm_120.jpg?t=1651693126
Riddle Joker,฿419.00,https://store.steampowered.com/app/1277930/Riddle_Joker/?snr=1_7_7_240_150_1,"18 Dec, 2020",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1277930/capsule_sm_120.jpg?t=1651692929
Sabbat of the Witch,฿379.00,https://store.steampowered.com/app/888790/Sabbat_of_the_Witch/?snr=1_7_7_240_150_1,"26 Oct, 2018",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/888790/capsule_sm_120.jpg?t=1570655016
Summer Pockets,฿311.40,https://store.steampowered.com/app/897220/Summer_Pockets/?snr=1_7_7_240_150_1,"5 Feb, 2020",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/897220/capsule_sm_120.jpg?t=1651130440
Sucker for Love: First Date,฿189.00,https://store.steampowered.com/app/1574270/Sucker_for_Love_First_Date/?snr=1_7_7_240_150_1,"20 Jan, 2022",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1574270/capsule_sm_120.jpg?t=1664416816
Epiphyllum in Love,฿85.00,https://store.steampowered.com/app/1161870/Epiphyllum_in_Love/?snr=1_7_7_240_150_1,"16 Mar, 2020",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1161870/capsule_sm_120.jpg?t=1640345301
Aokana - EXTRA1,฿259.00,https://store.steampowered.com/app/1340130/Aokana__EXTRA1/?snr=1_7_7_240_150_1,"6 Nov, 2020",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1340130/capsule_sm_120.jpg?t=1651692886
Little Busters! English Edition,฿335.20,https://store.steampowered.com/app/635940/Little_Busters_English_Edition/?snr=1_7_7_240_150_1,"1 Nov, 2017",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/635940/capsule_sm_120.jpg?t=1649201003
Letters From a Rainy Day -Oceans and Lace-,฿259.00,https://store.steampowered.com/app/1637370/Letters_From_a_Rainy_Day_Oceans_and_Lace/?snr=1_7_7_240_150_1,"29 Jun, 2021",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1637370/capsule_sm_120.jpg?t=1625142775
Helltaker,Free,https://store.steampowered.com/app/1289310/Helltaker/?snr=1_7_7_240_150_1,"11 May, 2020",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1289310/capsule_sm_120.jpg?t=1620755466
Persona 4 Golden,฿559.00,https://store.steampowered.com/app/1113000/Persona_4_Golden/?snr=1_7_7_240_150_1,"13 Jun, 2020",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1113000/capsule_sm_120.jpg?t=1660931211
STEINS;GATE,฿379.00,https://store.steampowered.com/app/412830/STEINSGATE/?snr=1_7_7_240_150_1,"8 Sep, 2016",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/412830/capsule_sm_120.jpg?t=1604014646
NEKOPARA Vol. 3,฿219.00,https://store.steampowered.com/app/602520/NEKOPARA_Vol_3/?snr=1_7_7_240_150_1,"25 May, 2017",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/602520/capsule_sm_120.jpg?t=1656892343
NEKOPARA Vol. 2,฿219.00,https://store.steampowered.com/app/420110/NEKOPARA_Vol_2/?snr=1_7_7_240_150_1,"19 Feb, 2016",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/420110/capsule_sm_120.jpg?t=1656892360
NEKOPARA Vol. 4,฿189.00,https://store.steampowered.com/app/1406990/NEKOPARA_Vol_4/?snr=1_7_7_240_150_1,"26 Nov, 2020",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1406990/capsule_sm_120.jpg?t=1656892323
Persona 5 Royal,"฿1,915.00",https://store.steampowered.com/app/1687950/Persona_5_Royal/?snr=1_7_7_240_150_1,"20 Oct, 2022",Dating,https://cdn.cloudflare.steamstatic.com/steam/apps/1687950/capsule_sm_120.jpg?t=1666698742
